"_","Id","Company__c","CreatedById","CreatedDate","ECOGroupID__c","MtlPartNum__c","MtlSeq__c","Operations__c","PartNum__c","Plant__c","PullAsAsm__c","QtyPer__c","RelatedOperation__c","RevisionNum__c","SystemModstamp"
"[Materials__c]","a5QQk000000FhKnMAK","JC","0053h000003HAl9AAG","2024-09-09T18:59:50.000+0000","bgonnelli","AUR3040","10","a5RQk000001mWY5MAM","185765","ALS001","false","55","10","1","2024-09-09T18:59:50.000+0000"
"[Materials__c]","a5QQk000000FhMPMA0","JC","0053h000003HAl9AAG","2024-09-09T19:00:10.000+0000","bgonnelli","DR1-00017","20","a5RQk000001mWY5MAM","185765","ALS001","false","1","10","1","2024-09-10T17:36:14.000+0000"
"[Materials__c]","a5QQk000000FhO1MAK","JC","0053h000003HAl9AAG","2024-09-09T19:00:23.000+0000","bgonnelli","LA1-00039","30","a5RQk000001mWY5MAM","185765","ALS001","false","1","10","1","2024-09-09T19:00:23.000+0000"
"[Materials__c]","a5QQk000000FhPdMAK","JC","0053h000003HAl9AAG","2024-09-09T19:00:36.000+0000","bgonnelli","CB5-00001","40","a5RQk000001mWY5MAM","185765","ALS001","false","1","10","1","2024-09-09T19:00:36.000+0000"
"[Materials__c]","a5QQk000000FhRFMA0","JC","0053h000003HAl9AAG","2024-09-09T19:00:55.000+0000","bgonnelli","CB5-00003","50","a5RQk000001mWY5MAM","185765","ALS001","false","1","10","1","2024-09-09T19:00:55.000+0000"
"[Materials__c]","a5QQk000000FhSrMAK","JC","0053h000003HAl9AAG","2024-09-09T19:01:10.000+0000","bgonnelli","PT1-00005","60","a5RQk000001mWY5MAM","185765","ALS001","false","0.25","10","1","2024-09-09T19:01:10.000+0000"
"[Materials__c]","a5QQk000000FqeDMAS","JC","0053h000003HAl9AAG","2024-09-11T15:27:33.000+0000","bgonnelli","547","10","a5RQk000001mhriMAA","TL-13368-E","ALS001","false","3.17","10","1","2024-09-11T15:27:33.000+0000"
"[Materials__c]","a5QQk000000FqfpMAC","JC","0053h000003HAl9AAG","2024-09-11T15:28:38.000+0000","bgonnelli","BT1-00010","20","a5RQk000001mhriMAA","TL-13368-E","ALS001","false","12","10","1","2024-09-11T15:28:38.000+0000"
"[Materials__c]","a5QQk000000FqhRMAS","JC","0053h000003HAl9AAG","2024-09-11T15:29:08.000+0000","bgonnelli","CB2-00009","30","a5RQk000001mhriMAA","TL-13368-E","ALS001","false","12","10","1","2024-09-11T15:29:08.000+0000"
"[Materials__c]","a5QQk000000Fqj3MAC","JC","0053h000003HAl9AAG","2024-09-11T15:30:26.000+0000","bgonnelli","BX1-00017","40","a5RQk000001mhriMAA","TL-13368-E","ALS001","false","1","10","1","2024-09-11T15:30:26.000+0000"
"[Materials__c]","a5QQk000000FqkfMAC","JC","0053h000003HAl9AAG","2024-09-11T15:35:45.000+0000","bgonnelli","LA4-00117","50","a5RQk000001mhriMAA","TL-13368-E","ALS001","false","12","10","1","2024-09-11T15:35:45.000+0000"
"[Materials__c]","a5QQk000000FqmHMAS","JC","0053h000003HAl9AAG","2024-09-11T15:36:01.000+0000","bgonnelli","LA4-00118","60","a5RQk000001mhriMAA","TL-13368-E","ALS001","false","12","10","1","2024-09-11T15:36:01.000+0000"
"[Materials__c]","a5QQk000000FqpVMAS","JC","0053h000003HAl9AAG","2024-09-11T15:38:00.000+0000","bgonnelli","LA4-00056","70","a5RQk000001mhriMAA","TL-13368-E","ALS001","false","13","10","1","2024-09-11T15:38:00.000+0000"
"[Materials__c]","a5QQk000000FqxZMAS","JC","0053h000003HAl9AAG","2024-09-11T16:01:48.000+0000","bgonnelli","LA5-00041","80","a5RQk000001mhriMAA","TL-13368-E","ALS001","false","2","10","1","2024-09-11T16:01:48.000+0000"
"[Materials__c]","a5QQk000000FqzBMAS","JC","0053h000003HAl9AAG","2024-09-11T16:02:22.000+0000","bgonnelli","PT1-00002","90","a5RQk000001mhriMAA","TL-13368-E","ALS001","false","0.010989","10","1","2024-09-11T16:02:22.000+0000"
"[Materials__c]","a5QQk000000G2ttMAC","JC","0053h000003HAl9AAG","2024-09-13T15:21:59.000+0000","bgonnelli","601","10","a5RQk000001o0YvMAI","500381","ALS001","false","3","10","1","2024-09-13T15:21:59.000+0000"
"[Materials__c]","a5QQk000000G2vVMAS","JC","0053h000003HAl9AAG","2024-09-13T15:22:23.000+0000","bgonnelli","BT1-00003","20","a5RQk000001o0YvMAI","500381","ALS001","false","12","10","1","2024-09-13T15:22:23.000+0000"
"[Materials__c]","a5QQk000000G2x7MAC","JC","0053h000003HAl9AAG","2024-09-13T15:22:41.000+0000","bgonnelli","CB3-00001","30","a5RQk000001o0YvMAI","500381","ALS001","false","12","10","1","2024-09-13T15:22:41.000+0000"
"[Materials__c]","a5QQk000000G33ZMAS","JC","0053h000003HAl9AAG","2024-09-13T15:25:26.000+0000","bgonnelli","BX1-00025","50","a5RQk000001o0YvMAI","500381","ALS001","false","1","10","1","2024-09-13T15:25:26.000+0000"
"[Materials__c]","a5QQk000000G35BMAS","JC","0053h000003HAl9AAG","2024-09-13T15:25:43.000+0000","bgonnelli","LA4-00002","60","a5RQk000001o0YvMAI","500381","ALS001","false","12","10","1","2024-09-13T15:25:43.000+0000"
"[Materials__c]","a5QQk000000G36nMAC","JC","0053h000003HAl9AAG","2024-09-13T15:25:59.000+0000","bgonnelli","LA4-00003","70","a5RQk000001o0YvMAI","500381","ALS001","false","12","10","1","2024-09-13T15:25:59.000+0000"
"[Materials__c]","a5QQk000000G3A1MAK","JC","0053h000003HAl9AAG","2024-09-13T15:27:01.000+0000","bgonnelli","PT1-00002","40","a5RQk000001o0YvMAI","500381","ALS001","false","0.0119","10","1","2024-09-13T15:27:51.000+0000"
"[Materials__c]","a5QQk000000G3DFMA0","JC","0053h000003HAl9AAG","2024-09-13T15:31:23.000+0000","bgonnelli","364","10","a5RQk000001nzmeMAA","35051","ALS001","false","3","10","1","2024-09-13T15:31:23.000+0000"
"[Materials__c]","a5QQk000000G3ErMAK","JC","0053h000003HAl9AAG","2024-09-13T15:31:40.000+0000","bgonnelli","BT1-00003","20","a5RQk000001nzmeMAA","35051","ALS001","false","12","10","1","2024-09-13T15:31:40.000+0000"
"[Materials__c]","a5QQk000000G3GTMA0","JC","0053h000003HAl9AAG","2024-09-13T15:31:58.000+0000","bgonnelli","CB3-00001","30","a5RQk000001nzmeMAA","35051","ALS001","false","12","10","1","2024-09-13T15:31:58.000+0000"
"[Materials__c]","a5QQk000000G3I5MAK","JC","0053h000003HAl9AAG","2024-09-13T15:32:17.000+0000","bgonnelli","BX1-00024","40","a5RQk000001nzmeMAA","35051","ALS001","false","1","10","1","2024-09-13T15:32:17.000+0000"
"[Materials__c]","a5QQk000000G3JhMAK","JC","0053h000003HAl9AAG","2024-09-13T15:32:33.000+0000","bgonnelli","LA4-00002","50","a5RQk000001nzmeMAA","35051","ALS001","false","12","10","1","2024-09-13T15:32:33.000+0000"
"[Materials__c]","a5QQk000000G3LJMA0","JC","0053h000003HAl9AAG","2024-09-13T15:32:51.000+0000","bgonnelli","LA4-00003","60","a5RQk000001nzmeMAA","35051","ALS001","false","12","10","","2024-09-13T15:32:51.000+0000"
"[Materials__c]","a5QQk000000G3MvMAK","JC","0053h000003HAl9AAG","2024-09-13T15:33:20.000+0000","bgonnelli","PT1-00002","70","a5RQk000001nzmeMAA","35051","ALS001","false","0.0119","10","1","2024-09-13T15:33:20.000+0000"
"[Materials__c]","a5QQk000000G3OXMA0","JC","0053h000003HAl9AAG","2024-09-13T15:35:02.000+0000","bgonnelli","360","10","a5RQk000001o0yjMAA","500373","ALS001","false","3","10","1","2024-09-13T15:35:02.000+0000"
"[Materials__c]","a5QQk000000G3Q9MAK","JC","0053h000003HAl9AAG","2024-09-13T15:35:26.000+0000","bgonnelli","BT1-00003","20","a5RQk000001o0yjMAA","500373","ALS001","false","12","10","1","2024-09-13T15:35:26.000+0000"
"[Materials__c]","a5QQk000000G3RlMAK","JC","0053h000003HAl9AAG","2024-09-13T15:35:41.000+0000","bgonnelli","CB3-00001","30","a5RQk000001o0yjMAA","500373","ALS001","false","12","10","1","2024-09-13T15:35:41.000+0000"
"[Materials__c]","a5QQk000000G49rMAC","JC","0053h000003HAl9AAG","2024-09-13T17:59:43.000+0000","bgonnelli","PT1-00002","70","a5RQk000001o30gMAA","500380","ALS001","false","0.0119","10","1","2024-09-13T17:59:43.000+0000"
"[Materials__c]","a5QQk000000G4HNMA0","JC","0053h000003HAl9AAG","2024-09-13T17:26:28.000+0000","bgonnelli","PT1-00002","70","a5RQk000001o0yjMAA","500373","ALS001","false","0.0119","10","1","2024-09-13T17:26:28.000+0000"
"[Materials__c]","a5QQk000000G4IzMAK","JC","0053h000003HAl9AAG","2024-09-13T17:28:16.000+0000","bgonnelli","BX1-00025","40","a5RQk000001o0yjMAA","500373","ALS001","false","1","10","1","2024-09-13T17:28:16.000+0000"
"[Materials__c]","a5QQk000000G4KbMAK","JC","0053h000003HAl9AAG","2024-09-13T17:28:37.000+0000","bgonnelli","LA4-00002","50","a5RQk000001o0yjMAA","500373","ALS001","false","12","10","1","2024-09-13T17:28:37.000+0000"
"[Materials__c]","a5QQk000000G4MDMA0","JC","0053h000003HAl9AAG","2024-09-13T17:28:54.000+0000","bgonnelli","LA4-00003","60","a5RQk000001o0yjMAA","500373","ALS001","false","12","10","1","2024-09-13T17:28:54.000+0000"
"[Materials__c]","a5QQk000000G4R3MAK","JC","0053h000003HAl9AAG","2024-09-13T17:41:58.000+0000","bgonnelli","364","10","a5RQk000001o4cXMAQ","500371","ALS001","false","3","10","1","2024-09-13T17:41:58.000+0000"
"[Materials__c]","a5QQk000000G4SfMAK","JC","0053h000003HAl9AAG","2024-09-13T17:42:22.000+0000","bgonnelli","BT1-00003","20","a5RQk000001o4cXMAQ","500371","ALS001","false","12","10","1","2024-09-13T17:42:22.000+0000"
"[Materials__c]","a5QQk000000G4UHMA0","JC","0053h000003HAl9AAG","2024-09-13T17:42:44.000+0000","bgonnelli","CB3-00001","30","a5RQk000001o4cXMAQ","500371","ALS001","false","12","10","1","2024-09-13T17:42:44.000+0000"
"[Materials__c]","a5QQk000000G4VtMAK","JC","0053h000003HAl9AAG","2024-09-13T17:43:06.000+0000","bgonnelli","BX1-00025","40","a5RQk000001o4cXMAQ","500371","ALS001","false","1","10","1","2024-09-13T17:43:06.000+0000"
"[Materials__c]","a5QQk000000G4VuMAK","JC","0053h000003HAl9AAG","2024-09-13T17:43:56.000+0000","bgonnelli","PT1-00002","70","a5RQk000001o4cXMAQ","500371","ALS001","false","0.0119","10","1","2024-09-13T17:43:56.000+0000"
"[Materials__c]","a5QQk000000G4XVMA0","JC","0053h000003HAl9AAG","2024-09-13T17:43:20.000+0000","bgonnelli","LA4-00002","50","a5RQk000001o4cXMAQ","500371","ALS001","false","12","10","1","2024-09-13T17:43:20.000+0000"
"[Materials__c]","a5QQk000000G4Z7MAK","JC","0053h000003HAl9AAG","2024-09-13T17:43:40.000+0000","bgonnelli","LA4-00003","60","a5RQk000001o4cXMAQ","500371","ALS001","false","12","10","1","2024-09-13T17:43:40.000+0000"
"[Materials__c]","a5QQk000000G4ajMAC","JC","0053h000003HAl9AAG","2024-09-13T17:45:16.000+0000","bgonnelli","365","10","a5RQk000001o4uHMAQ","35054","ALS001","false","3","10","1","2024-09-13T17:45:16.000+0000"
"[Materials__c]","a5QQk000000G4cLMAS","JC","0053h000003HAl9AAG","2024-09-13T17:45:40.000+0000","bgonnelli","BT1-00002","20","a5RQk000001o4uHMAQ","35054","ALS001","false","12","10","1","2024-09-13T17:45:40.000+0000"
"[Materials__c]","a5QQk000000G4dxMAC","JC","0053h000003HAl9AAG","2024-09-13T17:46:09.000+0000","bgonnelli","CB3-00004","30","a5RQk000001o4uHMAQ","35054","ALS001","false","12","10","1","2024-09-13T17:46:09.000+0000"
"[Materials__c]","a5QQk000000G4fZMAS","JC","0053h000003HAl9AAG","2024-09-13T17:46:33.000+0000","bgonnelli","BX1-00024","40","a5RQk000001o4uHMAQ","35054","ALS001","false","1","10","1","2024-09-13T17:46:33.000+0000"
"[Materials__c]","a5QQk000000G4hBMAS","JC","0053h000003HAl9AAG","2024-09-13T17:46:48.000+0000","bgonnelli","LA4-00002","50","a5RQk000001o4uHMAQ","35054","ALS001","false","12","10","1","2024-09-13T17:46:48.000+0000"
"[Materials__c]","a5QQk000000G4inMAC","JC","0053h000003HAl9AAG","2024-09-13T17:47:06.000+0000","bgonnelli","LA4-00003","60","a5RQk000001o4uHMAQ","35054","ALS001","false","12","10","1","2024-09-13T17:47:06.000+0000"
"[Materials__c]","a5QQk000000G4m1MAC","JC","0053h000003HAl9AAG","2024-09-13T17:47:22.000+0000","bgonnelli","PT1-00002","70","a5RQk000001o4uHMAQ","35054","ALS001","false","0.0119","10","1","2024-09-13T17:47:22.000+0000"
"[Materials__c]","a5QQk000000G4qrMAC","JC","0053h000003HAl9AAG","2024-09-13T17:57:47.000+0000","bgonnelli","365","10","a5RQk000001o30gMAA","500380","ALS001","false","3","10","1","2024-09-13T17:57:47.000+0000"
"[Materials__c]","a5QQk000000G4sTMAS","JC","0053h000003HAl9AAG","2024-09-13T17:58:15.000+0000","bgonnelli","BT1-00003","20","a5RQk000001o30gMAA","500380","ALS001","false","12","10","1","2024-09-13T17:58:15.000+0000"
"[Materials__c]","a5QQk000000G4u5MAC","JC","0053h000003HAl9AAG","2024-09-13T17:58:38.000+0000","bgonnelli","CB3-00001","30","a5RQk000001o30gMAA","500380","ALS001","false","12","10","1","2024-09-13T17:58:38.000+0000"
"[Materials__c]","a5QQk000000G4vhMAC","JC","0053h000003HAl9AAG","2024-09-13T17:58:59.000+0000","bgonnelli","BX1-00025","40","a5RQk000001o30gMAA","500380","ALS001","false","1","10","1","2024-09-13T17:58:59.000+0000"
"[Materials__c]","a5QQk000000G4xJMAS","JC","0053h000003HAl9AAG","2024-09-13T17:59:15.000+0000","bgonnelli","LA4-00002","50","a5RQk000001o30gMAA","500380","ALS001","false","12","10","1","2024-09-13T17:59:15.000+0000"
"[Materials__c]","a5QQk000000G4yvMAC","JC","0053h000003HAl9AAG","2024-09-13T17:59:28.000+0000","bgonnelli","LA4-00003","60","a5RQk000001o30gMAA","500380","ALS001","false","12","10","1","2024-09-13T17:59:28.000+0000"
"[Materials__c]","a5QQk000000G5ADMA0","JC","0053h000003HAl9AAG","2024-09-13T18:39:03.000+0000","bgonnelli","496","10","a5RQk000001o77NMAQ","2190-000","ALS001","false","1","10","1","2024-09-13T18:39:03.000+0000"
"[Materials__c]","a5QQk000000G5BpMAK","JC","0053h000003HAl9AAG","2024-09-13T18:44:09.000+0000","bgonnelli","496","10","a5RQk000001o7KHMAY","2190-055","ALS001","false","55","10","1","2024-09-13T18:44:09.000+0000"
"[Materials__c]","a5QQk000000G5DRMA0","JC","0053h000003HAl9AAG","2024-09-13T18:44:57.000+0000","bgonnelli","DR1-00003","20","a5RQk000001o7KHMAY","2190-055","ALS001","false","1","10","1","2024-09-13T18:44:57.000+0000"
"[Materials__c]","a5QQk000000G5F3MAK","JC","0053h000003HAl9AAG","2024-09-13T18:45:17.000+0000","bgonnelli","CB5-00003","30","a5RQk000001o7KHMAY","2190-055","ALS001","false","1","10","1","2024-09-13T18:45:17.000+0000"
"[Materials__c]","a5QQk000000G5GfMAK","JC","0053h000003HAl9AAG","2024-09-13T18:45:34.000+0000","bgonnelli","CB5-00001","40","a5RQk000001o7KHMAY","2190-055","ALS001","false","1","10","1","2024-09-13T18:45:34.000+0000"
"[Materials__c]","a5QQk000000G5IHMA0","JC","0053h000003HAl9AAG","2024-09-13T18:46:09.000+0000","bgonnelli","LA1-00039","50","a5RQk000001o7KHMAY","2190-055","ALS001","false","1","10","1","2024-09-13T18:46:09.000+0000"
"[Materials__c]","a5QQk000000G5JtMAK","JC","0053h000003HAl9AAG","2024-09-13T18:46:35.000+0000","bgonnelli","PT1-00005","60","a5RQk000001o7KHMAY","2190-055","ALS001","false","0.25","10","1","2024-09-13T18:46:35.000+0000"
"[Materials__c]","a5QQk000000G9iTMAS","JC","0053h000003HAl9AAG","2024-09-16T19:27:29.000+0000","bgonnelli","744","10","a5RQk000001oZy5MAE","2491704","ALS001","false","5","10","1","2024-09-16T19:27:29.000+0000"
"[Materials__c]","a5QQk000000G9lhMAC","JC","0053h000003HAl9AAG","2024-09-16T19:28:19.000+0000","bgonnelli","BT5-00001","20","a5RQk000001oZy5MAE","2491704","ALS001","false","4","10","1","2024-09-16T19:28:19.000+0000"
"[Materials__c]","a5QQk000000G9nJMAS","JC","0053h000003HAl9AAG","2024-09-16T19:28:50.000+0000","bgonnelli","CB2-00008","30","a5RQk000001oZy5MAE","2491704","ALS001","false","4","10","1","2024-09-16T19:28:50.000+0000"
"[Materials__c]","a5QQk000000G9ovMAC","JC","0053h000003HAl9AAG","2024-09-16T19:29:35.000+0000","bgonnelli","LA4-00065","40","a5RQk000001oZy5MAE","2491704","ALS001","false","4","10","1","2024-09-16T19:29:35.000+0000"
"[Materials__c]","a5QQk000000G9qXMAS","JC","0053h000003HAl9AAG","2024-09-16T19:29:47.000+0000","bgonnelli","LA4-00066","50","a5RQk000001oZy5MAE","2491704","ALS001","false","4","10","1","2024-09-16T19:29:47.000+0000"
"[Materials__c]","a5QQk000000G9tlMAC","JC","0053h000003HAl9AAG","2024-09-16T19:30:18.000+0000","bgonnelli","BX4-00003","60","a5RQk000001oZy5MAE","2491704","ALS001","false","1","10","1","2024-09-16T19:30:18.000+0000"
"[Materials__c]","a5QQk000000G9vNMAS","JC","0053h000003HAl9AAG","2024-09-16T19:31:00.000+0000","bgonnelli","PT1-00002","70","a5RQk000001oZy5MAE","2491704","ALS001","false","0.0166","10","1","2024-09-16T19:31:00.000+0000"
"[Materials__c]","a5QQk000000HZsbMAG","JC","0053h000003HAl9AAG","2024-10-03T12:30:06.000+0000","bgonnelli","739","10","a5RQk000001tzIPMAY","739-000","ALS001","false","1","10","1","2024-10-03T12:30:06.000+0000"
"[Materials__c]","a5QQk000000HvOfMAK","JC","0053h000003HAl9AAG","2024-10-08T14:15:18.000+0000","bgonnelli","92151","10","a5RQk000001v373MAA","92151-275","ALS001","false","275","10","1","2024-10-08T14:15:18.000+0000"
"[Materials__c]","a5QQk000000HvY9MAK","JC","0053h000003HAl9AAG","2024-10-08T14:15:45.000+0000","bgonnelli","TO2-00001","20","a5RQk000001v373MAA","92151-275","ALS001","false","1","10","1","2024-10-08T14:15:45.000+0000"
"[Materials__c]","a5QQk000000HvZlMAK","JC","0053h000003HAl9AAG","2024-10-08T14:16:09.000+0000","bgonnelli","LA1-00001","30","a5RQk000001v373MAA","92151-275","ALS001","false","1","10","1","2024-10-08T14:16:09.000+0000"
"[Materials__c]","a5QQk000000I5xJMAS","JC","0053h000003HAl9AAG","2024-10-10T17:58:49.000+0000","bgonnelli","BR30W","10","a5RQk000001vtlZMAQ","BR30W-055","ALS001","false","55","10","1","2024-10-10T17:58:49.000+0000"
"[Materials__c]","a5QQk000000I5yvMAC","JC","0053h000003HAl9AAG","2024-10-10T17:59:11.000+0000","bgonnelli","DR1-00003","20","a5RQk000001vtlZMAQ","BR30W-055","ALS001","false","1","10","1","2024-10-10T17:59:11.000+0000"
"[Materials__c]","a5QQk000000I60XMAS","JC","0053h000003HAl9AAG","2024-10-10T17:59:33.000+0000","bgonnelli","CB5-00003","30","a5RQk000001vtlZMAQ","BR30W-055","ALS001","false","1","10","1","2024-10-10T17:59:33.000+0000"
"[Materials__c]","a5QQk000000I629MAC","JC","0053h000003HAl9AAG","2024-10-10T17:59:49.000+0000","bgonnelli","CB5-00001","40","a5RQk000001vtlZMAQ","BR30W-055","ALS001","false","1","10","1","2024-10-10T17:59:49.000+0000"
"[Materials__c]","a5QQk000000I63lMAC","JC","0053h000003HAl9AAG","2024-10-10T18:00:12.000+0000","bgonnelli","LA1-00013","50","a5RQk000001vtlZMAQ","BR30W-055","ALS001","false","1","10","1","2024-10-10T18:00:12.000+0000"
"[Materials__c]","a5QQk000000I65NMAS","JC","0053h000003HAl9AAG","2024-10-10T18:00:31.000+0000","bgonnelli","PT1-00005","60","a5RQk000001vtlZMAQ","BR30W-055","ALS001","false","0.25","10","1","2024-10-10T18:00:31.000+0000"
"[Materials__c]","a5QQk000000IMTdMAO","JC","0053h000003HAl9AAG","2024-10-15T20:09:45.000+0000","bgonnelli","LA4-00003","60","a5RQk000001wnUPMAY","35050","ALS001","false","12","10","1","2024-10-15T20:09:45.000+0000"
"[Materials__c]","a5QQk000000IMYLMA4","JC","0053h000003HAl9AAG","2024-10-15T20:08:29.000+0000","bgonnelli","363","10","a5RQk000001wnUPMAY","35050","ALS001","false","3","10","1","2024-10-15T20:08:29.000+0000"
"[Materials__c]","a5QQk000000IMZxMAO","JC","0053h000003HAl9AAG","2024-10-15T20:08:48.000+0000","bgonnelli","BT1-00003","20","a5RQk000001wnUPMAY","35050","ALS001","false","12","10","1","2024-10-15T20:08:48.000+0000"
"[Materials__c]","a5QQk000000IMbZMAW","JC","0053h000003HAl9AAG","2024-10-15T20:09:03.000+0000","bgonnelli","CB3-00001","30","a5RQk000001wnUPMAY","35050","ALS001","false","12","10","1","2024-10-15T20:09:03.000+0000"
"[Materials__c]","a5QQk000000IMdBMAW","JC","0053h000003HAl9AAG","2024-10-15T20:09:17.000+0000","bgonnelli","BX1-00024","40","a5RQk000001wnUPMAY","35050","ALS001","false","1","10","1","2024-10-15T20:09:17.000+0000"
"[Materials__c]","a5QQk000000IMenMAG","JC","0053h000003HAl9AAG","2024-10-15T20:09:31.000+0000","bgonnelli","LA4-00002","50","a5RQk000001wnUPMAY","35050","ALS001","false","12","10","1","2024-10-15T20:09:31.000+0000"
"[Materials__c]","a5QQk000000IMi1MAG","JC","0053h000003HAl9AAG","2024-10-15T20:11:01.000+0000","bgonnelli","PT1-00002","70","a5RQk000001wnUPMAY","35050","ALS001","false","0.010989","10","","2024-10-15T20:14:18.000+0000"
"[Materials__c]","a5QQk000000IMlFMAW","JC","0053h000003HAl9AAG","2024-10-15T20:12:21.000+0000","bgonnelli","362","10","a5RQk000001wne5MAA","35302","ALS001","false","3","10","1","2024-10-15T20:12:21.000+0000"
"[Materials__c]","a5QQk000000IMmrMAG","JC","0053h000003HAl9AAG","2024-10-15T20:12:36.000+0000","bgonnelli","BT1-00002","20","a5RQk000001wne5MAA","35302","ALS001","false","12","10","1","2024-10-15T20:12:36.000+0000"
"[Materials__c]","a5QQk000000IMoTMAW","JC","0053h000003HAl9AAG","2024-10-15T20:12:48.000+0000","bgonnelli","CB3-00004","30","a5RQk000001wne5MAA","35302","ALS001","false","12","10","1","2024-10-15T20:12:48.000+0000"
"[Materials__c]","a5QQk000000IMq5MAG","JC","0053h000003HAl9AAG","2024-10-15T20:13:01.000+0000","bgonnelli","BX1-00024","40","a5RQk000001wne5MAA","35302","ALS001","false","1","10","1","2024-10-15T20:13:01.000+0000"
"[Materials__c]","a5QQk000000IMrhMAG","JC","0053h000003HAl9AAG","2024-10-15T20:13:18.000+0000","bgonnelli","LA4-00002","50","a5RQk000001wne5MAA","35302","ALS001","false","12","10","1","2024-10-15T20:13:18.000+0000"
"[Materials__c]","a5QQk000000IMtJMAW","JC","0053h000003HAl9AAG","2024-10-15T20:13:41.000+0000","bgonnelli","LA4-00003","60","a5RQk000001wne5MAA","35302","ALS001","false","12","10","1","2024-10-15T20:13:41.000+0000"
"[Materials__c]","a5QQk000000IMuvMAG","JC","0053h000003HAl9AAG","2024-10-15T20:13:55.000+0000","bgonnelli","PT1-00002","70","a5RQk000001wne5MAA","35302","ALS001","false","0.01098","10","1","2024-10-15T20:13:55.000+0000"
"[Materials__c]","a5QQk000000IMwXMAW","JC","0053h000003HAl9AAG","2024-10-15T20:15:47.000+0000","bgonnelli","365","10","a5RQk000001wmJqMAI","35056","ALS001","false","3","10","1","2024-10-15T20:15:47.000+0000"
"[Materials__c]","a5QQk000000IMy9MAG","JC","0053h000003HAl9AAG","2024-10-15T20:16:03.000+0000","bgonnelli","BT1-00002","20","a5RQk000001wmJqMAI","35056","ALS001","false","12","10","1","2024-10-15T20:16:03.000+0000"
